id_vehicule,id_pays,type_vehicule,manoeuvre,nb_occupants,motorisation
1466,826,Unknown,Changing lane to left,3,Heavy oil
1467,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,0,Gas/Bi-fuel
1468,826,Unknown,Waiting to turn left,0,Petrol/Gas hybrid
1469,826,Motorcycle over 500cc,Moving off,4,Unknown
1470,826,Car,Unknown,5,Electric diesel
1471,826,Goods vehicle - unknown weight,Reversing,1,Unknown
1472,826,Car,Moving off,9,Unknown
1473,826,Van/Goods vehicle 3.5t and under,Reversing,9,Unknown
1474,826,Pedal cycle,Turning right,5,Unknown
1475,826,Goods vehicle - unknown weight,Moving off,4,Unknown
1476,826,Car,Overtaking moving vehicle on offside,3,Unknown
1477,826,Motorcycle - unknown cc,Waiting to go ahead,0,Unknown
1478,826,Goods vehicle - unknown weight,Waiting to turn left,0,Unknown
1479,826,Agricultural vehicle,Slowing or stopping,1,Unknown
1480,826,Ridden horse,Unknown,0,Unknown
1481,826,Agricultural vehicle,Overtaking moving vehicle on offside,0,Unknown
1482,826,Van/Goods vehicle 3.5t and under,Moving off,4,Unknown
1483,826,Mobility scooter,Overtaking on nearside,0,Unknown
1484,826,Agricultural vehicle,Moving off,4,Unknown
1485,826,Car,Overtaking static vehicle on offside,1,Unknown
1486,826,Goods vehicle - unknown weight,Overtaking on nearside,0,Unknown
1487,826,Car,U-turn,3,Unknown
1488,826,Agricultural vehicle,Unknown,,Unknown
1489,826,Car,Unknown,4,Unknown
1490,826,Electric motorcycle,Overtaking static vehicle on offside,0,Unknown
1491,826,Goods vehicle - unknown weight,Going ahead,9,Unknown
1492,826,Agricultural vehicle,Waiting to go ahead,4,Unknown
1493,826,Pedal cycle,Moving off,,Unknown
1494,826,Car,Slowing or stopping,3,Unknown
1495,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to right,5,Unknown
1496,826,Van/Goods vehicle 3.5t and under,Overtaking moving vehicle on offside,4,Heavy oil
1497,826,Other vehicle,Waiting to turn left,4,Heavy oil
1498,826,Minibus (8-16 passenger seats),Parked,0,Petrol
1499,826,Goods vehicle over 7.5t,Turning left,0,Petrol/Gas hybrid
1500,826,Taxi/Private hire car,Changing lane to left,0,Petrol
1501,826,Motorcycle over 125cc and up to 500cc,Going ahead,0,Electric
1502,826,Car,Waiting to turn left,,Heavy oil
1503,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,1,Unknown
1504,826,Unknown,Waiting to turn right,5,Unknown
1505,826,Unknown,Overtaking on nearside,4,Unknown
1506,826,Other vehicle,Turning left,4,Unknown
1507,826,Other vehicle,Slowing or stopping,5,Unknown
1508,826,Van/Goods vehicle 3.5t and under,Turning right,,Unknown
1509,826,Bus or coach (17+ passenger seats),Going ahead,5,Unknown
1510,826,Van/Goods vehicle 3.5t and under,U-turn,4,Unknown
1511,826,Other vehicle,Changing lane to right,5,Unknown
1512,826,Unknown,Parked,2,Unknown
1513,826,Other vehicle,Reversing,5,Unknown
1514,826,Pedal cycle,Turning right,2,Unknown
1515,826,Van/Goods vehicle 3.5t and under,Slowing or stopping,1,Heavy oil
1516,826,Van/Goods vehicle 3.5t and under,Changing lane to right,1,Heavy oil
1517,826,Other vehicle,Overtaking on nearside,4,Unknown
1518,826,Unknown,Waiting to turn left,1,Unknown
1519,826,Unknown,Overtaking static vehicle on offside,1,Heavy oil
1520,826,Van/Goods vehicle 3.5t and under,Waiting to turn left,0,Petrol
1521,826,Unknown,Overtaking static vehicle on offside,3,Heavy oil
1522,826,Other vehicle,Unknown,0,Petrol/Gas hybrid
1523,826,Other vehicle,Slowing or stopping,0,Electric
1524,826,Motorcycle 125cc and under,Reversing,0,Unknown
1525,826,Ridden horse,Waiting to turn right,0,Unknown
1526,826,Goods vehicle over 7.5t,Unknown,,Unknown
1527,826,Unknown,Changing lane to left,,Unknown
1528,826,Other vehicle,Parked,,Unknown
1529,826,Goods vehicle over 3.5t and up to 7.5t,Parked,,Unknown
1530,826,Unknown,Waiting to turn right,4,Unknown
1531,826,Unknown,Reversing,,Unknown
1532,826,Unknown,Waiting to turn left,5,Unknown
1533,826,Bus or coach (17+ passenger seats),Slowing or stopping,1,Unknown
1534,826,Goods vehicle over 3.5t and up to 7.5t,U-turn,4,Unknown
1535,826,Minibus (8-16 passenger seats),Waiting to turn left,0,Unknown
1536,826,Other vehicle,Waiting to turn right,,Unknown
1537,826,Agricultural vehicle,U-turn,0,Unknown
1538,826,Pedal cycle,Turning right,,Unknown
1539,826,Van/Goods vehicle 3.5t and under,Parked,2,Unknown
1540,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,4,Unknown
1541,826,Unknown,Changing lane to right,,Unknown
1542,826,Unknown,Overtaking on nearside,,Unknown
1543,826,Unknown,Slowing or stopping,,Unknown
1544,826,Bus or coach (17+ passenger seats),Slowing or stopping,,Unknown
1545,826,Unknown,Turning left,,Unknown
1546,826,Goods vehicle over 7.5t,Turning right,2,Unknown
1547,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking moving vehicle on offside,,Unknown
1548,826,Agricultural vehicle,Overtaking static vehicle on offside,0,Unknown
1549,826,Goods vehicle over 3.5t and up to 7.5t,U-turn,5,Unknown
1550,826,Unknown,Moving off,4,Petrol
1551,826,Unknown,Turning right,4,Petrol
1552,826,Other vehicle,Changing lane to right,0,Petrol
1553,826,Goods vehicle over 3.5t and up to 7.5t,Waiting to go ahead,4,Heavy oil
1554,826,Car,Turning right,,Hybrid electric
1555,826,Other vehicle,Overtaking moving vehicle on offside,4,Heavy oil
1556,826,Van/Goods vehicle 3.5t and under,Turning left,5,Heavy oil
1557,826,Other vehicle,Slowing or stopping,5,Heavy oil
1558,826,Unknown,Overtaking static vehicle on offside,0,Petrol/Gas hybrid
1559,826,Agricultural vehicle,Changing lane to right,0,Heavy oil
1560,826,Unknown,Changing lane to left,4,Petrol
1561,826,Bus or coach (17+ passenger seats),Changing lane to right,0,Petrol
1562,826,Goods vehicle over 7.5t,Overtaking moving vehicle on offside,0,Petrol
1563,826,Unknown,Turning left,5,Petrol
1564,826,Unknown,Reversing,3,Petrol
1565,826,Other vehicle,Reversing,4,Heavy oil
1566,826,Unknown,Overtaking moving vehicle on offside,3,Petrol
1567,826,Other vehicle,Parked,0,Electric
1568,826,Other vehicle,Moving off,4,Unknown
1569,826,Van/Goods vehicle 3.5t and under,Changing lane to right,1,Unknown
1570,826,Bus or coach (17+ passenger seats),Going ahead,1,Unknown
1571,826,Unknown,Overtaking moving vehicle on offside,2,Unknown
1572,826,Van/Goods vehicle 3.5t and under,Waiting to turn right,5,Unknown
1573,826,Van/Goods vehicle 3.5t and under,Turning left,1,Unknown
1574,826,Van/Goods vehicle 3.5t and under,Waiting to turn right,4,Unknown
1575,826,Goods vehicle - unknown weight,Changing lane to left,5,Unknown
1576,826,Mobility scooter,Turning right,0,Unknown
1577,826,Pedal cycle,Waiting to go ahead,,Unknown
1578,826,Car,U-turn,9,Unknown
1579,826,Van/Goods vehicle 3.5t and under,Reversing,4,Unknown
1580,826,Car,Turning right,0,New fuel technology
1581,826,Goods vehicle over 7.5t,Turning left,2,Heavy oil
1582,826,Bus or coach (17+ passenger seats),Overtaking on nearside,1,Heavy oil
1583,826,Other vehicle,Slowing or stopping,4,Heavy oil
1584,826,Car,Overtaking static vehicle on offside,4,Heavy oil
1585,826,Goods vehicle over 3.5t and up to 7.5t,Turning right,1,Heavy oil
1586,826,Goods vehicle - unknown weight,Waiting to go ahead,1,Heavy oil
1587,826,Goods vehicle - unknown weight,Waiting to turn left,0,Heavy oil
1588,826,Bus or coach (17+ passenger seats),Parked,1,Heavy oil
1589,826,Bus or coach (17+ passenger seats),Turning right,1,Heavy oil
1590,826,Car,Waiting to turn right,0,Gas/Bi-fuel
1591,826,Car,Waiting to go ahead,4,Petrol
1592,826,Goods vehicle - unknown weight,Going ahead,2,Unknown
1593,826,Goods vehicle - unknown weight,U-turn,0,Unknown
1594,826,Motorcycle over 500cc,Changing lane to right,0,Unknown
1595,826,Other vehicle,Waiting to go ahead,0,Electric
1596,826,Unknown,Waiting to go ahead,5,Petrol
1597,826,Unknown,U-turn,4,Heavy oil
1598,826,Unknown,Waiting to turn right,3,Unknown
1599,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking static vehicle on offside,4,Unknown
1600,826,Motorcycle 50cc and under,Going ahead,3,Unknown
1601,826,Unknown,Unknown,5,Unknown
1602,826,Goods vehicle over 3.5t and up to 7.5t,Parked,4,Unknown
1603,826,Motorcycle 50cc and under,Going ahead,2,Unknown
1604,826,Other vehicle,Overtaking moving vehicle on offside,,Unknown
1605,826,Bus or coach (17+ passenger seats),Going ahead,4,Unknown
1606,826,Goods vehicle over 3.5t and up to 7.5t,Unknown,,Unknown
1607,826,Other vehicle,Turning left,5,Unknown
1608,826,Goods vehicle over 3.5t and up to 7.5t,Turning right,3,Unknown
1609,826,Van/Goods vehicle 3.5t and under,Parked,5,Unknown
1610,826,Bus or coach (17+ passenger seats),Overtaking moving vehicle on offside,4,Unknown
1611,826,Pedal cycle,Changing lane to right,,Unknown
1612,826,Unknown,Overtaking static vehicle on offside,3,Unknown
1613,826,Agricultural vehicle,Overtaking moving vehicle on offside,5,Heavy oil
1614,826,Goods vehicle over 7.5t,Going ahead,9,Heavy oil
1615,826,Car,Turning right,5,Petrol
1616,826,Bus or coach (17+ passenger seats),Moving off,2,Heavy oil
1617,826,Car,Overtaking on nearside,0,Electric
1618,826,Motorcycle 125cc and under,Overtaking moving vehicle on offside,0,Electric
1619,826,Unknown,Changing lane to right,,Petrol
1620,826,Unknown,Moving off,3,Petrol
1621,826,Other vehicle,Going ahead,2,Heavy oil
1622,826,Car,Waiting to turn right,5,Heavy oil
1623,826,Motorcycle - unknown cc,Unknown,4,Unknown
1624,826,Goods vehicle - unknown weight,Going ahead,5,Unknown
1625,826,Goods vehicle - unknown weight,Slowing or stopping,5,Unknown
1626,826,Tram,Moving off,1,Unknown
1627,826,Goods vehicle over 7.5t,Unknown,4,Unknown
1628,826,Taxi/Private hire car,Going ahead,9,Unknown
1629,826,Bus or coach (17+ passenger seats),Moving off,9,Unknown
1630,826,Goods vehicle - unknown weight,Turning right,4,Unknown
1631,826,Pedal cycle,Moving off,5,Unknown
1632,826,Other vehicle,Unknown,5,Unknown
1633,826,Agricultural vehicle,Slowing or stopping,5,Unknown
1634,826,Agricultural vehicle,Going ahead,1,Unknown
1635,826,Minibus (8-16 passenger seats),Going ahead,,Unknown
1636,826,Electric motorcycle,Waiting to turn right,0,Unknown
1637,826,Car,Parked,4,Unknown
1638,826,Other vehicle,Turning left,0,Electric
1639,826,Motorcycle 50cc and under,Going ahead,,Unknown
1640,826,Motorcycle 125cc and under,Turning left,0,Heavy oil
1641,826,Pedal cycle,Overtaking static vehicle on offside,0,Heavy oil
1642,826,Unknown,U-turn,0,Petrol/Gas hybrid
1643,826,Bus or coach (17+ passenger seats),Going ahead,2,Heavy oil
1644,826,Other vehicle,Changing lane to right,0,Electric
1645,826,Other vehicle,Waiting to turn right,0,Electric
1646,826,Goods vehicle over 7.5t,Overtaking moving vehicle on offside,4,Heavy oil
1647,826,Agricultural vehicle,Overtaking on nearside,5,Heavy oil
1648,826,Motorcycle - unknown cc,Waiting to turn left,0,Petrol
1649,826,Car,Turning right,9,Hybrid electric
1650,826,Car,Parked,9,Hybrid electric
1651,826,Taxi/Private hire car,Going ahead,9,Hybrid electric
1652,826,Car,Waiting to go ahead,9,Hybrid electric
1653,826,Taxi/Private hire car,Overtaking static vehicle on offside,0,Hybrid electric
1654,826,Taxi/Private hire car,Turning right,3,Hybrid electric
1655,826,Motorcycle 125cc and under,Waiting to go ahead,,Petrol
1656,826,Van/Goods vehicle 3.5t and under,Changing lane to left,4,Heavy oil
1657,826,Other vehicle,Overtaking moving vehicle on offside,1,Unknown
1658,826,Agricultural vehicle,Going ahead,1,Heavy oil
1659,826,Motorcycle 125cc and under,Slowing or stopping,5,Petrol
1660,826,Goods vehicle - unknown weight,Unknown,0,Heavy oil
1661,826,Goods vehicle over 3.5t and up to 7.5t,Unknown,1,Heavy oil
1662,826,Van/Goods vehicle 3.5t and under,Turning left,,Heavy oil
1663,826,Unknown,Waiting to go ahead,3,Unknown
1664,826,Unknown,U-turn,5,Unknown
1665,826,Van/Goods vehicle 3.5t and under,Turning right,5,Unknown
1666,826,Unknown,Changing lane to right,3,Unknown
1667,826,Other vehicle,Waiting to go ahead,5,Unknown
1668,826,Unknown,Reversing,5,Unknown
1669,826,Unknown,Turning left,5,Heavy oil
1670,826,Unknown,Slowing or stopping,4,Heavy oil
1671,826,Unknown,Changing lane to left,4,Unknown
1672,826,Unknown,Going ahead,0,Steam
1673,826,Motorcycle 50cc and under,Going ahead,2,Petrol
1674,826,Unknown,Going ahead,,Heavy oil
1675,826,Van/Goods vehicle 3.5t and under,Moving off,,Heavy oil
1676,826,Car,Waiting to turn right,0,Petrol/Gas hybrid
1677,826,Motorcycle over 500cc,U-turn,0,Unknown
1678,826,Van/Goods vehicle 3.5t and under,Turning left,2,Unknown
1679,826,Goods vehicle over 7.5t,Moving off,4,Unknown
1680,826,Goods vehicle over 7.5t,Slowing or stopping,1,Petrol
1681,826,Car,Waiting to go ahead,2,Petrol
1682,826,Car,Going ahead,2,Heavy oil
1683,826,Car,Slowing or stopping,5,Petrol
1684,826,Van/Goods vehicle 3.5t and under,Waiting to turn left,0,Gas/Bi-fuel
1685,826,Bus or coach (17+ passenger seats),Slowing or stopping,9,Heavy oil
1686,826,Car,Going ahead,4,Hybrid electric
1687,826,Car,Turning left,,Hybrid electric
1688,826,Taxi/Private hire car,Going ahead,,Hybrid electric
1689,826,Motorcycle 50cc and under,Turning right,0,Electric
1690,826,Motorcycle 125cc and under,Overtaking static vehicle on offside,0,Electric
1691,826,Taxi/Private hire car,Reversing,0,Gas/Bi-fuel
1692,826,Motorcycle 125cc and under,Overtaking moving vehicle on offside,9,Petrol
1693,826,Car,Slowing or stopping,9,Heavy oil
1694,826,Car,U-turn,0,Gas/Bi-fuel
1695,826,Taxi/Private hire car,Changing lane to left,0,Hybrid electric
1696,826,Van/Goods vehicle 3.5t and under,Overtaking static vehicle on offside,0,Gas/Bi-fuel
1697,826,Unknown,Slowing or stopping,3,Petrol
1698,826,Unknown,Waiting to go ahead,,Heavy oil
1699,826,Bus or coach (17+ passenger seats),Slowing or stopping,0,Petrol/Gas hybrid
1700,826,Goods vehicle over 7.5t,Waiting to turn left,0,Unknown
1701,826,Car,Parked,4,Petrol
1702,826,Tram,Moving off,0,Unknown
1703,826,Car,Waiting to go ahead,3,Unknown
1704,826,Van/Goods vehicle 3.5t and under,Waiting to turn left,4,Unknown
1705,826,Ridden horse,Moving off,0,Unknown
1706,826,Minibus (8-16 passenger seats),Going ahead,5,Unknown
1707,826,Unknown,Going ahead,0,Gas
1708,826,Unknown,Overtaking on nearside,5,Unknown
1709,826,Unknown,Moving off,1,Heavy oil
1710,826,Unknown,U-turn,1,Heavy oil
1711,826,Van/Goods vehicle 3.5t and under,Reversing,1,Unknown
1712,826,Unknown,Parked,3,Heavy oil
1713,826,Unknown,Waiting to go ahead,,Petrol
1714,826,Other vehicle,Overtaking moving vehicle on offside,4,Unknown
1715,826,Van/Goods vehicle 3.5t and under,Overtaking on nearside,4,Unknown
1716,826,Van/Goods vehicle 3.5t and under,Turning left,5,Unknown
1717,826,Other vehicle,Overtaking static vehicle on offside,5,Unknown
1718,826,Unknown,Moving off,5,Unknown
1719,826,Unknown,Going ahead,1,Petrol
1720,826,Van/Goods vehicle 3.5t and under,Parked,1,Petrol
1721,826,Unknown,Overtaking static vehicle on offside,4,Heavy oil
1722,826,Goods vehicle over 7.5t,Changing lane to right,5,Heavy oil
1723,826,Other vehicle,Turning left,0,Petrol
1724,826,Taxi/Private hire car,Moving off,9,Unknown
1725,826,Goods vehicle - unknown weight,Moving off,,Unknown
1726,826,Bus or coach (17+ passenger seats),Parked,,Unknown
1727,826,Motorcycle over 125cc and up to 500cc,Changing lane to left,0,Unknown
1728,826,Car,Overtaking on nearside,5,Unknown
1729,826,Taxi/Private hire car,Overtaking on nearside,0,Unknown
1730,826,Goods vehicle - unknown weight,Changing lane to right,9,Unknown
1731,826,Goods vehicle over 7.5t,Unknown,9,Unknown
1732,826,Motorcycle over 500cc,Unknown,9,Unknown
1733,826,Goods vehicle - unknown weight,Moving off,1,Unknown
1734,826,Agricultural vehicle,Slowing or stopping,0,Unknown
1735,826,Goods vehicle - unknown weight,Waiting to go ahead,1,Unknown
1736,826,Car,Waiting to go ahead,5,Unknown
1737,826,Minibus (8-16 passenger seats),Going ahead,9,Unknown
1738,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,9,Unknown
1739,826,Goods vehicle over 3.5t and up to 7.5t,Unknown,4,Unknown
1740,826,Motorcycle - unknown cc,Parked,0,Unknown
1741,826,Mobility scooter,Parked,0,Unknown
1742,826,Motorcycle 125cc and under,Waiting to go ahead,9,Unknown
1743,826,Other vehicle,Reversing,9,Unknown
1744,826,Taxi/Private hire car,Unknown,,Hybrid electric
1745,826,Car,Slowing or stopping,3,Hybrid electric
1746,826,Taxi/Private hire car,Going ahead,,Heavy oil
1747,826,Motorcycle - unknown cc,Waiting to go ahead,0,Petrol
1748,826,Motorcycle over 500cc,Going ahead,,Petrol
1749,826,Taxi/Private hire car,Going ahead,9,Electric
1750,826,Motorcycle 50cc and under,Overtaking moving vehicle on offside,0,Electric
1751,826,Unknown,Reversing,0,Steam
1752,826,Unknown,Parked,5,Petrol
1753,826,Unknown,Turning left,,Petrol
1754,826,Unknown,Going ahead,4,Petrol/Gas hybrid
1755,826,Goods vehicle over 7.5t,Slowing or stopping,2,Heavy oil
1756,826,Van/Goods vehicle 3.5t and under,Overtaking moving vehicle on offside,0,Gas/Bi-fuel
1757,826,Minibus (8-16 passenger seats),Moving off,5,Heavy oil
1758,826,Other vehicle,Changing lane to right,5,Heavy oil
1759,826,Goods vehicle over 3.5t and up to 7.5t,Slowing or stopping,0,Gas
1760,826,Van/Goods vehicle 3.5t and under,Going ahead,0,Petrol/Gas hybrid
1761,826,Goods vehicle over 3.5t and up to 7.5t,Going ahead,5,Unknown
1762,826,Van/Goods vehicle 3.5t and under,Waiting to turn right,2,Unknown
1763,826,Car,Going ahead,2,Unknown
1764,826,Motorcycle over 125cc and up to 500cc,Waiting to turn right,0,Unknown
1765,826,Bus or coach (17+ passenger seats),Overtaking moving vehicle on offside,1,Unknown
1766,826,Tram,Parked,1,Unknown
1767,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to left,4,Unknown
1768,826,Van/Goods vehicle 3.5t and under,Overtaking on nearside,9,Heavy oil
1769,826,Goods vehicle over 3.5t and up to 7.5t,Moving off,1,Heavy oil
1770,826,Goods vehicle over 3.5t and up to 7.5t,Slowing or stopping,5,Heavy oil
1771,826,Motorcycle over 500cc,Going ahead,4,Unknown
1772,826,Goods vehicle - unknown weight,Slowing or stopping,4,Unknown
1773,826,Motorcycle over 500cc,Going ahead,5,Petrol
1774,826,Taxi/Private hire car,Reversing,,Heavy oil
1775,826,Bus or coach (17+ passenger seats),Turning right,0,Gas
1776,826,Unknown,Slowing or stopping,0,Petrol/Gas hybrid
1777,826,Agricultural vehicle,Overtaking static vehicle on offside,4,Heavy oil
1778,826,Other vehicle,Slowing or stopping,0,Petrol/Gas hybrid
1779,826,Car,Overtaking static vehicle on offside,,Heavy oil
1780,826,Car,Unknown,3,Heavy oil
1781,826,Agricultural vehicle,Overtaking static vehicle on offside,0,Heavy oil
1782,826,Agricultural vehicle,Overtaking moving vehicle on offside,4,Heavy oil
1783,826,Car,Waiting to go ahead,,Hybrid electric
1784,826,Motorcycle 50cc and under,Going ahead,5,Unknown
1785,826,Agricultural vehicle,Turning right,5,Unknown
1786,826,Goods vehicle over 7.5t,Waiting to go ahead,5,Unknown
1787,826,Motorcycle over 125cc and up to 500cc,Waiting to turn left,0,Unknown
1788,826,Car,Changing lane to left,3,Unknown
1789,826,Van/Goods vehicle 3.5t and under,Moving off,3,Unknown
1790,826,Motorcycle over 500cc,Going ahead,2,Unknown
1791,826,Car,Overtaking on nearside,4,Unknown
1792,826,Tram,Slowing or stopping,0,Unknown
1793,826,Goods vehicle over 3.5t and up to 7.5t,Parked,0,Petrol
1794,826,Car,Turning left,4,Heavy oil
1795,826,Motorcycle 50cc and under,Unknown,9,Petrol
1796,826,Goods vehicle over 7.5t,Unknown,4,Heavy oil
1797,826,Unknown,Parked,0,Electric
1798,826,Van/Goods vehicle 3.5t and under,Going ahead,,Petrol
1799,826,Motorcycle 50cc and under,Reversing,0,Unknown
1800,826,Van/Goods vehicle 3.5t and under,Overtaking moving vehicle on offside,1,Unknown
